Accident No,Year,Month of the Year,Severity level,Speed zones,Injury level,Map,Long,Lat,Road Type,Road geometry
T20160011904,2016,May,Serious injury accident                   ,60,Serious injury                       ,90   D 3 ,145.21518999999998,-37.97007,ROAD           ,T intersection                      
T20160011904,2016,May,Serious injury accident                   ,60,Serious injury                       ,90   D 3 ,145.21518999999998,-37.97007,ROAD           ,T intersection                      
T20160011904,2016,May,Serious injury accident                   ,60,Serious injury                       ,90   D 3 ,145.21518999999998,-37.97007,ROAD           ,T intersection                      
T20160011904,2016,May,Serious injury accident                   ,60,Serious injury                       ,90   D 3 ,145.21518999999998,-37.97007,ROAD           ,T intersection                      
T20160006482,2016,March,Serious injury accident                   ,60,Serious injury                       ,61   C 1 ,145.12131000000002,-37.83157,STREET         ,T intersection                      
T20160006482,2016,March,Serious injury accident                   ,60,Serious injury                       ,61   C 1 ,145.12131000000002,-37.83157,STREET         ,T intersection                      
T20160010915,2016,May,Serious injury accident                   ,100,Serious injury                       ,91   E 8 ,143.1894,-38.43345,ROAD           ,T intersection                      
T20160010915,2016,May,Serious injury accident                   ,100,Serious injury                       ,91   E 8 ,143.1894,-38.43345,ROAD           ,T intersection                      
T20160001525,2016,January,Serious injury accident                   ,60,Serious injury                       ,64   G 3 ,145.26868000000002,-37.839690000000004,HIGHWAY        ,T intersection                      
T20160001525,2016,January,Serious injury accident                   ,60,Serious injury                       ,64   G 3 ,145.26868000000002,-37.839690000000004,HIGHWAY        ,T intersection                      
T20160001525,2016,January,Serious injury accident                   ,60,Serious injury                       ,64   G 3 ,145.26868000000002,-37.839690000000004,HIGHWAY        ,T intersection                      
T20160001525,2016,January,Serious injury accident                   ,60,Serious injury                       ,64   G 3 ,145.26868000000002,-37.839690000000004,HIGHWAY        ,T intersection                      
T20160001525,2016,January,Serious injury accident                   ,60,Serious injury                       ,64   G 3 ,145.26868000000002,-37.839690000000004,HIGHWAY        ,T intersection                      
T20160001525,2016,January,Serious injury accident                   ,60,Serious injury                       ,64   G 3 ,145.26868000000002,-37.839690000000004,HIGHWAY        ,T intersection                      
T20160001525,2016,January,Serious injury accident                   ,60,Serious injury                       ,64   G 3 ,145.26868000000002,-37.839690000000004,HIGHWAY        ,T intersection                      
T20160001525,2016,January,Serious injury accident                   ,60,Serious injury                       ,64   G 3 ,145.26868000000002,-37.839690000000004,HIGHWAY        ,T intersection                      
T20160017874,2016,August,Serious injury accident                   ,Unknown,Serious injury                       ,101  D 5 ,143.70831,-38.69428,ROAD           ,T intersection                      
T20160017874,2016,August,Serious injury accident                   ,Unknown,Serious injury                       ,101  D 5 ,143.70831,-38.69428,ROAD           ,T intersection                      
T20160017874,2016,August,Serious injury accident                   ,Unknown,Serious injury                       ,101  D 5 ,143.70831,-38.69428,ROAD           ,T intersection                      
T20160017874,2016,August,Serious injury accident                   ,Unknown,Serious injury                       ,101  D 5 ,143.70831,-38.69428,ROAD           ,T intersection                      
T20160017874,2016,August,Serious injury accident                   ,Unknown,Serious injury                       ,101  D 5 ,143.70831,-38.69428,ROAD           ,T intersection                      
T20160017874,2016,August,Serious injury accident                   ,Unknown,Serious injury                       ,101  D 5 ,143.70831,-38.69428,ROAD           ,T intersection                      
T20160017874,2016,August,Serious injury accident                   ,Unknown,Serious injury                       ,101  D 5 ,143.70831,-38.69428,ROAD           ,T intersection                      
T20160017874,2016,August,Serious injury accident                   ,Unknown,Serious injury                       ,101  D 5 ,143.70831,-38.69428,ROAD           ,T intersection                      
T20160017874,2016,August,Serious injury accident                   ,Unknown,Serious injury                       ,101  D 5 ,143.70831,-38.69428,ROAD           ,T intersection                      
T20160017874,2016,August,Serious injury accident                   ,Unknown,Serious injury                       ,101  D 5 ,143.70831,-38.69428,ROAD           ,T intersection                      
T20160017874,2016,August,Serious injury accident                   ,Unknown,Serious injury                       ,101  D 5 ,143.70831,-38.69428,ROAD           ,T intersection                      
T20160017874,2016,August,Serious injury accident                   ,Unknown,Serious injury                       ,101  D 5 ,143.70831,-38.69428,ROAD           ,T intersection                      
T20160010550,2016,May,Serious injury accident                   ,80,Serious injury                       ,91   H 12,145.27393,-38.00371,ROAD           ,T intersection                      
T20160010550,2016,May,Serious injury accident                   ,80,Serious injury                       ,91   H 12,145.27393,-38.00371,ROAD           ,T intersection                      
T20160005280,2016,February,Serious injury accident                   ,80,Serious injury                       ,91   H 7 ,145.27709,-37.986290000000004,ROAD           ,T intersection                      
T20160005280,2016,February,Serious injury accident                   ,80,Serious injury                       ,91   H 7 ,145.27709,-37.986290000000004,ROAD           ,T intersection                      
T20160005280,2016,February,Serious injury accident                   ,80,Serious injury                       ,91   H 7 ,145.27709,-37.986290000000004,ROAD           ,T intersection                      
T20160005280,2016,February,Serious injury accident                   ,80,Serious injury                       ,91   H 7 ,145.27709,-37.986290000000004,ROAD           ,T intersection                      
T20160017091,2016,August,Serious injury accident                   ,60,Serious injury                       ,79   G 12,145.13778,-37.960640000000005,ROAD           ,T intersection                      
T20160017091,2016,August,Serious injury accident                   ,60,Serious injury                       ,79   G 12,145.13778,-37.960640000000005,ROAD           ,T intersection                      
T20160017448,2016,August,Serious injury accident                   ,80,Serious injury                       ,110  D 11,145.30363,-38.0441,ROAD           ,T intersection                      
T20160017448,2016,August,Serious injury accident                   ,80,Serious injury                       ,110  D 11,145.30363,-38.0441,ROAD           ,T intersection                      
T20160000490,2016,January,Serious injury accident                   ,60,Serious injury                       ,38   F 5 ,145.35452,-37.75887,STREET         ,T intersection                      
T20160000490,2016,January,Serious injury accident                   ,60,Serious injury                       ,38   F 5 ,145.35452,-37.75887,STREET         ,T intersection                      
T20160014349,2016,July,Serious injury accident                   ,70,Serious injury                       ,337  F 10,144.60275,-37.68947,STREET         ,T intersection                      
T20160014349,2016,July,Serious injury accident                   ,70,Serious injury                       ,337  F 10,144.60275,-37.68947,STREET         ,T intersection                      
T20160019209,2016,September,Serious injury accident                   ,100,Serious injury                       ,417  D 11,145.02328,-37.41749,ROAD           ,T intersection                      
T20160019209,2016,September,Serious injury accident                   ,100,Serious injury                       ,417  D 11,145.02328,-37.41749,ROAD           ,T intersection                      
T20180009483,2018,May,Serious injury accident                   ,50,Serious injury                       ,90   A 3 ,145.19908999999998,-37.97116,HIGHWAY        ,T intersection                      
T20180009483,2018,May,Serious injury accident                   ,50,Serious injury                       ,90   A 3 ,145.19908999999998,-37.97116,HIGHWAY        ,T intersection                      
T20180023961,2018,December,Serious injury accident                   ,60,Serious injury                       ,437  B 11,144.97916999999998,-37.85346,ROAD           ,T intersection                      
T20180023961,2018,December,Serious injury accident                   ,60,Serious injury                       ,437  B 11,144.97916999999998,-37.85346,ROAD           ,T intersection                      
T20180023961,2018,December,Serious injury accident                   ,60,Serious injury                       ,437  B 11,144.97916999999998,-37.85346,ROAD           ,T intersection                      
T20180023961,2018,December,Serious injury accident                   ,60,Serious injury                       ,437  B 11,144.97916999999998,-37.85346,ROAD           ,T intersection                      
T20160019634,2016,September,Serious injury accident                   ,80,Serious injury                       ,81   K 3 ,145.24062,-37.92765,ROAD           ,T intersection                      
T20160019634,2016,September,Serious injury accident                   ,80,Serious injury                       ,81   K 3 ,145.24062,-37.92765,ROAD           ,T intersection                      
T20160015852,2016,July,Serious injury accident                   ,60,Serious injury                       ,37   C 8 ,145.29523999999998,-37.77143,ROAD           ,T intersection                      
T20160015852,2016,July,Serious injury accident                   ,60,Serious injury                       ,37   C 8 ,145.29523999999998,-37.77143,ROAD           ,T intersection                      
T20160008218,2016,April,Serious injury accident                   ,40,Serious injury                       ,26   D 1 ,144.81505,-37.74605,ROAD E         ,T intersection                      
T20160008218,2016,April,Serious injury accident                   ,40,Serious injury                       ,26   D 1 ,144.81505,-37.74605,ROAD E         ,T intersection                      
T20160010480,2016,May,Serious injury accident                   ,60,Serious injury                       ,70   H 6 ,145.14393,-37.89582,ROAD           ,T intersection                      
T20160010480,2016,May,Serious injury accident                   ,60,Serious injury                       ,70   H 6 ,145.14393,-37.89582,ROAD           ,T intersection                      
T20160019241,2016,September,Serious injury accident                   ,60,Serious injury                       ,127  F 3 ,145.44535,-37.92821,ROAD           ,T intersection                      
T20160019241,2016,September,Serious injury accident                   ,60,Serious injury                       ,127  F 3 ,145.44535,-37.92821,ROAD           ,T intersection                      
T20160005036,2016,March,Serious injury accident                   ,60,Serious injury                       ,16   G 2 ,144.91575,-37.70458,ROAD           ,T intersection                      
T20160005036,2016,March,Serious injury accident                   ,60,Serious injury                       ,16   G 2 ,144.91575,-37.70458,ROAD           ,T intersection                      
T20160005036,2016,March,Serious injury accident                   ,60,Serious injury                       ,16   G 2 ,144.91575,-37.70458,ROAD           ,T intersection                      
T20160005036,2016,March,Serious injury accident                   ,60,Serious injury                       ,16   G 2 ,144.91575,-37.70458,ROAD           ,T intersection                      
T20160005036,2016,March,Serious injury accident                   ,60,Serious injury                       ,16   G 2 ,144.91575,-37.70458,ROAD           ,T intersection                      
T20160005036,2016,March,Serious injury accident                   ,60,Serious injury                       ,16   G 2 ,144.91575,-37.70458,ROAD           ,T intersection                      
T20160005036,2016,March,Serious injury accident                   ,60,Serious injury                       ,16   G 2 ,144.91575,-37.70458,ROAD           ,T intersection                      
T20160005036,2016,March,Serious injury accident                   ,60,Serious injury                       ,16   G 2 ,144.91575,-37.70458,ROAD           ,T intersection                      
T20160011111,2016,May,Serious injury accident                   ,60,Serious injury                       ,61   A 2 ,145.11138,-37.837509999999995,ROAD           ,T intersection                      
T20160011111,2016,May,Serious injury accident                   ,60,Serious injury                       ,61   A 2 ,145.11138,-37.837509999999995,ROAD           ,T intersection                      
T20160009355,2016,April,Serious injury accident                   ,60,Serious injury                       ,451  G 1 ,144.33694,-38.13777,AVENUE         ,T intersection                      
T20160009355,2016,April,Serious injury accident                   ,60,Serious injury                       ,451  G 1 ,144.33694,-38.13777,AVENUE         ,T intersection                      
T20160007850,2016,April,Serious injury accident                   ,60,Serious injury                       ,8    J 5 ,145.01523,-37.67292,STREET         ,T intersection                      
T20160007850,2016,April,Serious injury accident                   ,60,Serious injury                       ,8    J 5 ,145.01523,-37.67292,STREET         ,T intersection                      
T20160007850,2016,April,Serious injury accident                   ,60,Serious injury                       ,8    J 5 ,145.01523,-37.67292,STREET         ,T intersection                      
T20160007850,2016,April,Serious injury accident                   ,60,Serious injury                       ,8    J 5 ,145.01523,-37.67292,STREET         ,T intersection                      
T20160008965,2016,April,Serious injury accident                   ,70,Serious injury                       ,9    G 3 ,145.04738,-37.6624,ROAD           ,T intersection                      
T20160008965,2016,April,Serious injury accident                   ,70,Serious injury                       ,9    G 3 ,145.04738,-37.6624,ROAD           ,T intersection                      
T20160001824,2016,January,Serious injury accident                   ,60,Serious injury                       ,61   C 2 ,145.12039,-37.83663,STREET         ,T intersection                      
T20160001824,2016,January,Serious injury accident                   ,60,Serious injury                       ,61   C 2 ,145.12039,-37.83663,STREET         ,T intersection                      
T20160001824,2016,January,Serious injury accident                   ,60,Serious injury                       ,61   C 2 ,145.12039,-37.83663,STREET         ,T intersection                      
T20160001824,2016,January,Serious injury accident                   ,60,Serious injury                       ,61   C 2 ,145.12039,-37.83663,STREET         ,T intersection                      
T20160018133,2016,August,Serious injury accident                   ,80,Serious injury                       ,181  F 11,144.99943000000002,-37.64929,STREET         ,T intersection                      
T20160018133,2016,August,Serious injury accident                   ,80,Serious injury                       ,181  F 11,144.99943000000002,-37.64929,STREET         ,T intersection                      
T20160019013,2016,July,Serious injury accident                   ,60,Serious injury                       ,64   G 5 ,145.26938,-37.848420000000004,ROAD           ,T intersection                      
T20160019013,2016,July,Serious injury accident                   ,60,Serious injury                       ,64   G 5 ,145.26938,-37.848420000000004,ROAD           ,T intersection                      
T20160001836,2016,January,Serious injury accident                   ,70,Serious injury                       ,48   E 1 ,145.17105,-37.79017,ROAD           ,T intersection                      
T20160001836,2016,January,Serious injury accident                   ,70,Serious injury                       ,48   E 1 ,145.17105,-37.79017,ROAD           ,T intersection                      
T20160001836,2016,January,Serious injury accident                   ,70,Serious injury                       ,48   E 1 ,145.17105,-37.79017,ROAD           ,T intersection                      
T20160001836,2016,January,Serious injury accident                   ,70,Serious injury                       ,48   E 1 ,145.17105,-37.79017,ROAD           ,T intersection                      
T20160002953,2016,February,Serious injury accident                   ,50,Serious injury                       ,29   G 10,144.95976000000002,-37.77701,ROAD           ,T intersection                      
T20160002953,2016,February,Serious injury accident                   ,50,Serious injury                       ,29   G 10,144.95976000000002,-37.77701,ROAD           ,T intersection                      
T20160018287,2016,August,Serious injury accident                   ,60,Serious injury                       ,59   D 4 ,145.03726,-37.84452,ROAD           ,T intersection                      
T20160018287,2016,August,Serious injury accident                   ,60,Serious injury                       ,59   D 4 ,145.03726,-37.84452,ROAD           ,T intersection                      
T20160004498,2016,February,Serious injury accident                   ,60,Serious injury                       ,47   B 6 ,145.11668999999998,-37.80778,ROAD           ,T intersection                      
T20160004498,2016,February,Serious injury accident                   ,60,Serious injury                       ,47   B 6 ,145.11668999999998,-37.80778,ROAD           ,T intersection                      
T20160019675,2016,September,Serious injury accident                   ,50,Serious injury                       ,75   J 3 ,145.37028,-37.88373,ROAD           ,T intersection                      
T20160019675,2016,September,Serious injury accident                   ,50,Serious injury                       ,75   J 3 ,145.37028,-37.88373,ROAD           ,T intersection                      
T20160003071,2016,February,Serious injury accident                   ,80,Serious injury                       ,390  K 10,145.10725,-37.60195,ROAD           ,T intersection                      
T20160003071,2016,February,Serious injury accident                   ,80,Serious injury                       ,390  K 10,145.10725,-37.60195,ROAD           ,T intersection                      
T20160002342,2016,February,Serious injury accident                   ,70,Serious injury                       ,337  F 10,144.60275,-37.68947,STREET         ,T intersection                      
T20160002342,2016,February,Serious injury accident                   ,70,Serious injury                       ,337  F 10,144.60275,-37.68947,STREET         ,T intersection                      
T20160014243,2016,June,Serious injury accident                   ,60,Serious injury                       ,79   J 12,145.14705,-37.96176,ROAD           ,T intersection                      
T20160014243,2016,June,Serious injury accident                   ,60,Serious injury                       ,79   J 12,145.14705,-37.96176,ROAD           ,T intersection                      
T20160008046,2016,April,Serious injury accident                   ,70,Serious injury                       ,179  A 7 ,144.889,-37.63586,ROAD           ,T intersection                      
T20160008046,2016,April,Serious injury accident                   ,70,Serious injury                       ,179  A 7 ,144.889,-37.63586,ROAD           ,T intersection                      
T20160005332,2016,March,Serious injury accident                   ,50,Serious injury                       ,127  E 4 ,145.43822,-37.932140000000004,ROAD           ,T intersection                      
T20160005332,2016,March,Serious injury accident                   ,50,Serious injury                       ,127  E 4 ,145.43822,-37.932140000000004,ROAD           ,T intersection                      
T20160005332,2016,March,Serious injury accident                   ,50,Serious injury                       ,127  E 4 ,145.43822,-37.932140000000004,ROAD           ,T intersection                      
T20160005332,2016,March,Serious injury accident                   ,50,Serious injury                       ,127  E 4 ,145.43822,-37.932140000000004,ROAD           ,T intersection                      
T20160012603,2016,June,Serious injury accident                   ,60,Serious injury                       ,17   H 6 ,144.96313999999998,-37.72032,ROAD           ,T intersection                      
T20160012603,2016,June,Serious injury accident                   ,60,Serious injury                       ,17   H 6 ,144.96313999999998,-37.72032,ROAD           ,T intersection                      
T20160006105,2016,March,Serious injury accident                   ,60,Serious injury                       ,30   E 12,144.9948,-37.78548,PARADE         ,T intersection                      
T20160006105,2016,March,Serious injury accident                   ,60,Serious injury                       ,30   E 12,144.9948,-37.78548,PARADE         ,T intersection                      
T20160016891,2016,August,Serious injury accident                   ,70,Serious injury                       ,128  B 7 ,145.20309,-38.073190000000004,ROAD           ,T intersection                      
T20160016891,2016,August,Serious injury accident                   ,70,Serious injury                       ,128  B 7 ,145.20309,-38.073190000000004,ROAD           ,T intersection                      
T20160016891,2016,August,Serious injury accident                   ,70,Serious injury                       ,128  B 7 ,145.20309,-38.073190000000004,ROAD           ,T intersection                      
T20160016891,2016,August,Serious injury accident                   ,70,Serious injury                       ,128  B 7 ,145.20309,-38.073190000000004,ROAD           ,T intersection                      
T20160016891,2016,August,Serious injury accident                   ,70,Serious injury                       ,128  B 7 ,145.20309,-38.073190000000004,ROAD           ,T intersection                      
T20160016891,2016,August,Serious injury accident                   ,70,Serious injury                       ,128  B 7 ,145.20309,-38.073190000000004,ROAD           ,T intersection                      
T20170019365,2017,October,Serious injury accident                   ,50,Serious injury                       ,145  J 6 ,145.05635,-38.24605,DRIVE          ,T intersection                      
T20170019365,2017,October,Serious injury accident                   ,50,Serious injury                       ,145  J 6 ,145.05635,-38.24605,DRIVE          ,T intersection                      
T20170019365,2017,October,Serious injury accident                   ,50,Serious injury                       ,145  J 6 ,145.05635,-38.24605,DRIVE          ,T intersection                      
T20170019365,2017,October,Serious injury accident                   ,50,Serious injury                       ,145  J 6 ,145.05635,-38.24605,DRIVE          ,T intersection                      
T20170019365,2017,October,Serious injury accident                   ,50,Serious injury                       ,145  J 6 ,145.05635,-38.24605,DRIVE          ,T intersection                      
T20170019365,2017,October,Serious injury accident                   ,50,Serious injury                       ,145  J 6 ,145.05635,-38.24605,DRIVE          ,T intersection                      
T20170019365,2017,October,Serious injury accident                   ,50,Serious injury                       ,145  J 6 ,145.05635,-38.24605,DRIVE          ,T intersection                      
T20170019365,2017,October,Serious injury accident                   ,50,Serious injury                       ,145  J 6 ,145.05635,-38.24605,DRIVE          ,T intersection                      
T20170022737,2017,November,Serious injury accident                   ,50,Serious injury                       ,544  F 7 ,142.20101,-36.7197,PARADE         ,T intersection                      
T20170022737,2017,November,Serious injury accident                   ,50,Serious injury                       ,544  F 7 ,142.20101,-36.7197,PARADE         ,T intersection                      
T20170022737,2017,November,Serious injury accident                   ,50,Serious injury                       ,544  F 7 ,142.20101,-36.7197,PARADE         ,T intersection                      
T20170022737,2017,November,Serious injury accident                   ,50,Serious injury                       ,544  F 7 ,142.20101,-36.7197,PARADE         ,T intersection                      
T20170019307,2017,October,Serious injury accident                   ,60,Serious injury                       ,2T   G 6 ,144.92455,-37.79594,STREET         ,T intersection                      
T20170019307,2017,October,Serious injury accident                   ,60,Serious injury                       ,2T   G 6 ,144.92455,-37.79594,STREET         ,T intersection                      
T20140025586,2014,December,Serious injury accident                   ,70,Serious injury                       ,202  A 1 ,144.66852,-37.831520000000005,ROAD           ,T intersection                      
T20140025586,2014,December,Serious injury accident                   ,70,Serious injury                       ,202  A 1 ,144.66852,-37.831520000000005,ROAD           ,T intersection                      
T20140025586,2014,December,Serious injury accident                   ,70,Serious injury                       ,202  A 1 ,144.66852,-37.831520000000005,ROAD           ,T intersection                      
T20140025586,2014,December,Serious injury accident                   ,70,Serious injury                       ,202  A 1 ,144.66852,-37.831520000000005,ROAD           ,T intersection                      
T20140025586,2014,December,Serious injury accident                   ,70,Serious injury                       ,202  A 1 ,144.66852,-37.831520000000005,ROAD           ,T intersection                      
T20140025586,2014,December,Serious injury accident                   ,70,Serious injury                       ,202  A 1 ,144.66852,-37.831520000000005,ROAD           ,T intersection                      
T20140025586,2014,December,Serious injury accident                   ,70,Serious injury                       ,202  A 1 ,144.66852,-37.831520000000005,ROAD           ,T intersection                      
T20140025586,2014,December,Serious injury accident                   ,70,Serious injury                       ,202  A 1 ,144.66852,-37.831520000000005,ROAD           ,T intersection                      
T20140024022,2014,November,Serious injury accident                   ,80,Serious injury                       ,84   H 7 ,147.98358000000002,-37.83187,ROAD           ,T intersection                      
T20140024022,2014,November,Serious injury accident                   ,80,Serious injury                       ,84   H 7 ,147.98358000000002,-37.83187,ROAD           ,T intersection                      
T20140024527,2014,November,Serious injury accident                   ,50,Serious injury                       ,26   H 12,144.83401,-37.7852,STREET         ,T intersection                      
T20140024527,2014,November,Serious injury accident                   ,50,Serious injury                       ,26   H 12,144.83401,-37.7852,STREET         ,T intersection                      
T20140024527,2014,November,Serious injury accident                   ,50,Serious injury                       ,26   H 12,144.83401,-37.7852,STREET         ,T intersection                      
T20140024527,2014,November,Serious injury accident                   ,50,Serious injury                       ,26   H 12,144.83401,-37.7852,STREET         ,T intersection                      
T20160007731,2016,April,Serious injury accident                   ,60,Serious injury                       ,508  D 4 ,142.29593,-37.87505,STREET         ,T intersection                      
T20160007731,2016,April,Serious injury accident                   ,60,Serious injury                       ,508  D 4 ,142.29593,-37.87505,STREET         ,T intersection                      
T20160004593,2016,February,Serious injury accident                   ,80,Serious injury                       ,88   C 7 ,145.11788,-37.98767,ROAD           ,T intersection                      
T20160004593,2016,February,Serious injury accident                   ,80,Serious injury                       ,88   C 7 ,145.11788,-37.98767,ROAD           ,T intersection                      
T20160004593,2016,February,Serious injury accident                   ,80,Serious injury                       ,88   C 7 ,145.11788,-37.98767,ROAD           ,T intersection                      
T20160004593,2016,February,Serious injury accident                   ,80,Serious injury                       ,88   C 7 ,145.11788,-37.98767,ROAD           ,T intersection                      
T20160004593,2016,February,Serious injury accident                   ,80,Serious injury                       ,88   C 7 ,145.11788,-37.98767,ROAD           ,T intersection                      
T20160004593,2016,February,Serious injury accident                   ,80,Serious injury                       ,88   C 7 ,145.11788,-37.98767,ROAD           ,T intersection                      
T20160004593,2016,February,Serious injury accident                   ,80,Serious injury                       ,88   C 7 ,145.11788,-37.98767,ROAD           ,T intersection                      
T20160004593,2016,February,Serious injury accident                   ,80,Serious injury                       ,88   C 7 ,145.11788,-37.98767,ROAD           ,T intersection                      
T20160008495,2016,April,Serious injury accident                   ,60,Serious injury                       ,32   B 2 ,145.07138,-37.7469,ROAD           ,T intersection                      
T20160008495,2016,April,Serious injury accident                   ,60,Serious injury                       ,32   B 2 ,145.07138,-37.7469,ROAD           ,T intersection                      
T20160008495,2016,April,Serious injury accident                   ,60,Serious injury                       ,32   B 2 ,145.07138,-37.7469,ROAD           ,T intersection                      
T20160008495,2016,April,Serious injury accident                   ,60,Serious injury                       ,32   B 2 ,145.07138,-37.7469,ROAD           ,T intersection                      
T20160008495,2016,April,Serious injury accident                   ,60,Serious injury                       ,32   B 2 ,145.07138,-37.7469,ROAD           ,T intersection                      
T20160008495,2016,April,Serious injury accident                   ,60,Serious injury                       ,32   B 2 ,145.07138,-37.7469,ROAD           ,T intersection                      
T20160008495,2016,April,Serious injury accident                   ,60,Serious injury                       ,32   B 2 ,145.07138,-37.7469,ROAD           ,T intersection                      
T20160008495,2016,April,Serious injury accident                   ,60,Serious injury                       ,32   B 2 ,145.07138,-37.7469,ROAD           ,T intersection                      
T20160008495,2016,April,Serious injury accident                   ,60,Serious injury                       ,32   B 2 ,145.07138,-37.7469,ROAD           ,T intersection                      
T20160008495,2016,April,Serious injury accident                   ,60,Serious injury                       ,32   B 2 ,145.07138,-37.7469,ROAD           ,T intersection                      
T20160008495,2016,April,Serious injury accident                   ,60,Serious injury                       ,32   B 2 ,145.07138,-37.7469,ROAD           ,T intersection                      
T20160008495,2016,April,Serious injury accident                   ,60,Serious injury                       ,32   B 2 ,145.07138,-37.7469,ROAD           ,T intersection                      
T20160017985,2016,August,Serious injury accident                   ,80,Serious injury                       ,97   J 5 ,146.47163999999998,-38.22072,HIGHWAY        ,T intersection                      
T20160017985,2016,August,Serious injury accident                   ,80,Serious injury                       ,97   J 5 ,146.47163999999998,-38.22072,HIGHWAY        ,T intersection                      
T20160005251,2016,March,Serious injury accident                   ,80,Serious injury                       ,676  C 11,145.4467,-36.39245,ROAD           ,T intersection                      
T20160005251,2016,March,Serious injury accident                   ,80,Serious injury                       ,676  C 11,145.4467,-36.39245,ROAD           ,T intersection                      
T20160013189,2016,June,Serious injury accident                   ,80,Serious injury                       ,145  D 3 ,145.03585,-38.23686,HIGHWAY        ,T intersection                      
T20160013189,2016,June,Serious injury accident                   ,80,Serious injury                       ,145  D 3 ,145.03585,-38.23686,HIGHWAY        ,T intersection                      
T20160009080,2016,April,Serious injury accident                   ,80,Serious injury                       ,441  K 12,144.35116000000002,-38.13341,STREET         ,T intersection                      
T20160009080,2016,April,Serious injury accident                   ,80,Serious injury                       ,441  K 12,144.35116000000002,-38.13341,STREET         ,T intersection                      
T20160015466,2016,July,Serious injury accident                   ,60,Serious injury                       ,69   E 10,145.08505,-37.9108,ROAD           ,T intersection                      
T20160015466,2016,July,Serious injury accident                   ,60,Serious injury                       ,69   E 10,145.08505,-37.9108,ROAD           ,T intersection                      
T20160015466,2016,July,Serious injury accident                   ,60,Serious injury                       ,69   E 10,145.08505,-37.9108,ROAD           ,T intersection                      
T20160015466,2016,July,Serious injury accident                   ,60,Serious injury                       ,69   E 10,145.08505,-37.9108,ROAD           ,T intersection                      
T20160015466,2016,July,Serious injury accident                   ,60,Serious injury                       ,69   E 10,145.08505,-37.9108,ROAD           ,T intersection                      
T20160015466,2016,July,Serious injury accident                   ,60,Serious injury                       ,69   E 10,145.08505,-37.9108,ROAD           ,T intersection                      
T20160015466,2016,July,Serious injury accident                   ,60,Serious injury                       ,69   E 10,145.08505,-37.9108,ROAD           ,T intersection                      
T20160015466,2016,July,Serious injury accident                   ,60,Serious injury                       ,69   E 10,145.08505,-37.9108,ROAD           ,T intersection                      
T20160015466,2016,July,Serious injury accident                   ,60,Serious injury                       ,69   E 10,145.08505,-37.9108,ROAD           ,T intersection                      
T20160015466,2016,July,Serious injury accident                   ,60,Serious injury                       ,69   E 10,145.08505,-37.9108,ROAD           ,T intersection                      
T20160015466,2016,July,Serious injury accident                   ,60,Serious injury                       ,69   E 10,145.08505,-37.9108,ROAD           ,T intersection                      
T20160015466,2016,July,Serious injury accident                   ,60,Serious injury                       ,69   E 10,145.08505,-37.9108,ROAD           ,T intersection                      
T20160005091,2016,March,Serious injury accident                   ,60,Serious injury                       ,514  H 5 ,142.4731,-38.37147,ROAD           ,T intersection                      
T20160005091,2016,March,Serious injury accident                   ,60,Serious injury                       ,514  H 5 ,142.4731,-38.37147,ROAD           ,T intersection                      
T20160005091,2016,March,Serious injury accident                   ,60,Serious injury                       ,514  H 5 ,142.4731,-38.37147,ROAD           ,T intersection                      
T20160005091,2016,March,Serious injury accident                   ,60,Serious injury                       ,514  H 5 ,142.4731,-38.37147,ROAD           ,T intersection                      
T20160019380,2016,September,Serious injury accident                   ,80,Serious injury                       ,91   E 12,145.26398999999998,-38.00509,HIGHWAY        ,T intersection                      
T20160019380,2016,September,Serious injury accident                   ,80,Serious injury                       ,91   E 12,145.26398999999998,-38.00509,HIGHWAY        ,T intersection                      
T20160013910,2016,June,Serious injury accident                   ,50,Serious injury                       ,583  S 9 ,143.89459,-37.42413,STREET         ,T intersection                      
T20160013910,2016,June,Serious injury accident                   ,50,Serious injury                       ,583  S 9 ,143.89459,-37.42413,STREET         ,T intersection                      
T20160013910,2016,June,Serious injury accident                   ,50,Serious injury                       ,583  S 9 ,143.89459,-37.42413,STREET         ,T intersection                      
T20160013910,2016,June,Serious injury accident                   ,50,Serious injury                       ,583  S 9 ,143.89459,-37.42413,STREET         ,T intersection                      
T20160013910,2016,June,Serious injury accident                   ,50,Serious injury                       ,583  S 9 ,143.89459,-37.42413,STREET         ,T intersection                      
T20160013910,2016,June,Serious injury accident                   ,50,Serious injury                       ,583  S 9 ,143.89459,-37.42413,STREET         ,T intersection                      
T20160013910,2016,June,Serious injury accident                   ,50,Serious injury                       ,583  S 9 ,143.89459,-37.42413,STREET         ,T intersection                      
T20160012315,2016,June,Serious injury accident                   ,80,Serious injury                       ,110  B 4 ,145.29416,-38.01716,HIGHWAY        ,T intersection                      
T20160012315,2016,June,Serious injury accident                   ,80,Serious injury                       ,110  B 4 ,145.29416,-38.01716,HIGHWAY        ,T intersection                      
T20160001351,2016,January,Serious injury accident                   ,90,Serious injury                       ,129  A 2 ,145.24372,-38.05644,ROAD           ,T intersection                      
T20160001351,2016,January,Serious injury accident                   ,90,Serious injury                       ,129  A 2 ,145.24372,-38.05644,ROAD           ,T intersection                      
T20160001351,2016,January,Serious injury accident                   ,90,Serious injury                       ,129  A 2 ,145.24372,-38.05644,ROAD           ,T intersection                      
